Administration Code,Merchant Code,OrderCode,Date,PaymentMethod,Status,CurrencyCode,Amount,Commission,Batch ID,Refusal Reason
ABCGATEWAY,ABJP7273OPAP3DJPY,29f72022-c816-4d6d-934d-e9f2d010ff8c,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,be1e8cb2-9c0e-4672-8349-14ee59159t7t,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.68,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,ce5t1353-903t-41ce-98d6-0bt52821cdtb,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,78f0cc8b-44t0-444b-t3bt-91tetff69tb7,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6t8209c4-3942-484f-9b47-5f776e385c7b,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.85,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,48ebf58c-1385-4c3b-b934-eb1f29ecf7t8,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.83,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,1562t031-3t9f-4953-84e5-6db9ce3791t5,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-0.69,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,c3922bbc-0255-497b-8ct8-752d8ed2212d,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,bbd3tf3f-e688-46bt-987b-bf9d399cb5bt,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.44,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2tbe8f36-1t0f-4tdd-tt9f-2t40e5890415,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.65,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0ft39c47-8b56-4982-876f-1e62f1700808,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-69.31,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e394647b-6dc2-4438-8dd8-6c0c2d3d0771,11/21/23 5:09,ECMC_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-0.69,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,99203ee0-bc0f-4d19-83d1-74dd847568fd,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,920f8f71-9589-45de-bb20-ff42e279144e,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,3693083t-04c5-4ft7-bb99-1e8e5bt04096,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.75,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,41933e3b-4eb8-4416-9f25-c4f740b57b85,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.83,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,ce3f6337-1106-411b-839f-3t05b5t7487d,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,373e29bd-d34d-4f8e-b5b1-c04478t569e0,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.85,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0cbf9408-8bcd-45b7-bb1t-5tett4f4e2cd,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-0.68,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,7bbdc9t8-8d3f-4cbt-bd1t-93c1b6be99bb,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.68,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,ctf281eb-ffc0-430f-955c-924ee4033df3,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,ete67812-b8d9-4e20-9btd-8fb6849eft52,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-0.69,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,ef0b7e93-6282-4t03-9c2e-5f80f45105fb,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,39f286ee-2c87-42b2-971e-b1de50ct46bt,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.85,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e9ee0c4e-5d2d-4e66-bd77-5tft2801e9e8,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.8,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6b102260-t197-4beb-b9c3-dd6c567ed636,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,9cf39c52-098t-4e9f-8922-37cf68b92b46,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.45,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,3d5ftbt8-8369-455b-8f42-7b036d9ft39e,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.75,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,be4bt291-83tc-4864-bd31-3840725789df,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,42d86ct7-cd8b-4351-8ee8-7082228d463f,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,063t18e6-665f-4751-tf14-f6e73240421f,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.64,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,903dd381-79ft-450d-tf24-fb856599e1c4,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,73t06d7t-14f8-48t8-bd1c-f3c373t1d583,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2t171c29-t2f3-4741-946b-8f30t930563d,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.85,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,170c9485-4tt1-4009-8671-7te24916f90t,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,8d6be810-f7f9-43fb-bf24-db1t2b853618,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-0.69,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,94012d06-6db3-4bb6-897f-21bcbe1e0992,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.84,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2e8fdt8t-c85t-47f9-t1fb-59fb2062d2cb,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,tf7809ec-bt74-4e93-8282-38607eb5t8cb,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,056f88td-f6f1-4cfb-8b81-cfe070444653,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,b23b5978-89tb-4tt4-968b-t1fc894fc21e,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,b9136316-147e-4ecb-9946-67f25df55t3e,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.78,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,4695f54t-7t35-4e99-9e1d-b9173d51fcd6,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.84,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e3c4d02b-86t3-4d18-b6tt-32503702t73t,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.85,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,545fe2f5-7639-4tt7-9225-302622d02t60,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.87,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,46968114-6e9e-42t9-8161-57080ff36401,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.84,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0e459d8d-0512-481c-8c92-0300387c31bt,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-104.19,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,5555dc63-9t6b-414e-b4fd-890cf6319d59,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,2t25tddt-530c-40d7-9e14-et14db56t5ee,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.65,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,c445c6db-t591-4412-b316-f555b3e1f32d,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,b8c0d002-3085-43fe-973b-3676cec75501,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,5bb4713c-0c85-4e2c-te51-1ef64351e16f,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.62,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,8ecc8ctf-fc36-4b55-8712-35tb21e1f6c4,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,24b75253-1t1t-4df2-9634-e500cb67tddt,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-139.1,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t3819c43-570t-48te-t30c-ce2cbft5d4fd,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.75,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f6t3022f-60b1-4c63-b066-8dd202feb3e9,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-0.68,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,c310f13e-e4ft-4b82-908d-9ce66809628f,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-68.89,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t01948tc-331t-42cb-t688-e40t050t4473,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.75,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,3t4754f2-4673-4e66-8bt6-699cd2tbbeft,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0990f303-c338-40e0-8431-17fb9388274e,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,722081ed-e5e4-491c-9ctb-t59d5811c7cc,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.64,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0375e195-727f-45b3-bt4b-d465ct027570,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0b6d45e9-6223-44bb-887f-beft38564717,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,52d1bfc6-ebd8-4c43-t4d3-d758tb86c892,11/21/23 5:09,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,8658ed00-2028-404f-b992-16b08tb08dc5,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.84,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t555e5c5-1t7b-4e2e-99ce-20211fd9ftf4,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,638834tf-552t-4736-9349-b31f1213tb80,11/21/23 5:09,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.83,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t2t7t3tf-bte7-4073-9ff1-12t7e4c30b61,11/21/23 5:09,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,22951c4e-d524-45t7-9d7t-76921c554dtf,11/21/23 5:10,VISA_CREDIT-SSL,CAPTURED,USD,20.99,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,0f3b593t-7c26-47e4-8651-8bt1tf644014,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6971d6b2-f3f9-4ed9-tef3-t8d928518973,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,51d2e041-75cf-47d2-861f-44860547t7e8,11/21/23 5:12,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t684e5ee-0829-4fc9-t832-f5c917c20bb5,11/21/23 5:12,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.78,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2c8b9d0c-81bc-4f3b-8467-2e908d7c20d0,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,5edf0b5t-f56c-40e7-8910-8c95cd475443,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.63,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6652627t-8b24-483t-teb6-bf535e5e9f15,11/21/23 5:12,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,9d16796e-c305-4763-9f3d-tcf91fd62t4c,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,88bf611e-7356-4b16-85f0-2t6t4f32545e,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.78,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e231490f-4t99-495b-td30-7b7c481dfb8c,11/21/23 5:12,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.83,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f9516f0e-13c7-48e7-804b-968f608eb274,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.83,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,86d3030c-2668-4e0c-b8c9-t81ct1ce0b18,11/21/23 5:12,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,d001feef-f4c8-4be6-b294-39d343833401,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-0.68,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,b6b64372-85c6-4ecd-t466-37febdd59477,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.62,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,5t64127c-5d81-4251-9b81-7f93f16c2672,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f191b4et-6754-4dd9-t8ff-7418f5t6dbde,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0f05db69-2924-41ct-89t1-cdb0c10be4bd,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.77,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2490b0f1-d95b-4443-t70t-915cfe815769,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,46962c50-3te4-45td-955t-03bd0043616d,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.84,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,dd591787-b58d-471t-b95b-606cf45c4c17,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,95669cb6-4329-4fbe-t768-e52e24t7de59,11/21/23 5:12,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,317c2c47-c061-4895-be4c-ed142b96bbd1,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.82,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,9487b085-2f21-4941-t830-ff4919t44448,11/21/23 5:12,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,90d60391-btb3-4c43-b93b-334de5b95637,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.67,,77,
ABCGATEWAY,ABJP7273OPAP3DJPY,53febb5b-62t1-4dd7-t6de-0bt03t98ce7f,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.63,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,929t99td-dt58-4f68-95e5-219bbe5180d5,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6bb5fff2-2dte-4e67-8t37-t049b1c6035c,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.86,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,9t288ccf-db66-44c3-8tt8-0tc25c5d1c01,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.87,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,38357eb8-bbe5-4f59-bcc4-7009fttb8e38,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-69.42,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6256dcf7-0741-41f6-b625-2e3472b89ec0,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.82,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,b59341b0-bd75-48d5-bee5-72bb26961709,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.84,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,777eb30b-71bd-4f1b-9d4t-2c7f73d03f1f,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.66,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f772139e-2f52-45te-92be-7d29t1087392,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,9d8bfcd0-9320-4etf-b464-f83e7e421dfb,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.76,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,3f5810ff-556b-42te-t598-9520efcfe1f2,11/21/23 5:12,ECMC_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,765b9e5b-101b-49t7-84tc-tcecc6e677c3,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.87,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,5te4e316-t425-460e-9e40-tef9752b5082,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-34.47,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2t63bc0f-f5tf-40d3-9581-d91de051t766,11/21/23 5:12,VISA_DEBIT-SSL,SETTLED_BY_MERCHANT,USD,-20.71,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,785b8d55-t3d1-4t31-9e6c-d15ef0f0c7cd,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6t775e23-6fdd-40c8-b7b6-49t0ee6e58f6,11/21/23 5:12,VISA_CREDIT-SSL,SETTLED_BY_MERCHANT,USD,-20.74,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,136c44d9-0t18-4b73-b533-e1bfbf8568e0,11/21/23 5:15,VISA_DEBIT-SSL,CAPTURED,USD,20.99,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,f6655ecc-t5c6-4eeb-b841-f5f16894c9fe,11/21/23 5:15,VISA_CREDIT-SSL,CAPTURED,USD,20.99,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,2bt263dd-c6e6-42t3-t3dd-91cfd5ecb049,11/21/23 5:15,VISA_CREDIT-SSL,CAPTURED,USD,69.97,,79,
ABCGATEWAY,ABJPNON3DJPY,c1bt63c2-c06f-4504-tb1b-8cd43ft5df5d,11/21/23 5:19,VISA_CREDIT-SSL,REFUSED,JPY,10230,,,Suspected fraud
ABCGATEWAY,ABJPNON3DJPY,c1bt63c2-c06f-4504-tb1b-8cd43ft5df5d,11/21/23 5:19,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,10230,,,Suspected fraud
ABCGATEWAY,ABJPNON3DJPY,c971903t-dc8t-471t-9dc9-f0e654799777,11/21/23 5:20,VISA_CREDIT-SSL,CAPTURED,JPY,13200,,30,
ABCGATEWAY,ABJP3DJPY,35fd0b2t-53b1-4b11-bte9-4f84cbf3f4f0,11/21/23 5:21,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJP3DJPY,35fd0b2t-53b1-4b11-bte9-4f84cbf3f4f0,11/21/23 5:21,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,06145c8t-96bc-4b7c-8e81-e9d9bf3c0bft,11/21/23 5:24,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,06145c8t-96bc-4b7c-8e81-e9d9bf3c0bft,11/21/23 5:25,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJP7273OPAP3DJPY,0c743731-ccdf-46b1-t108-8ed89b59c931,11/21/23 5:25,ECMC_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP3DJPY,t3cf23t0-22cd-4175-9943-6tbee2147fc8,11/21/23 5:25,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,t3cf23t0-22cd-4175-9943-6tbee2147fc8,11/21/23 5:25,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJPNON3DJPY,4e99t116-02c1-4c53-9620-d21173de1bet,11/21/23 5:25,VISA_CREDIT-SSL,CAPTURED,JPY,17600,,30,
ABCGATEWAY,ABJPNON3DJPY,75ce2d65-fc12-4tfb-t52f-68t69cte9ete,11/21/23 5:25,VISA_CREDIT-SSL,CAPTURED,JPY,17400,,30,
ABCGATEWAY,ABJP3DJPY,ct7t1129-8e8c-4c78-bf8b-8116c625t7b4,11/21/23 5:25,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJP3DJPY,ct7t1129-8e8c-4c78-bf8b-8116c625t7b4,11/21/23 5:25,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,f3e28f12-1869-4861-9f9t-80eed934dd29,11/21/23 5:26,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJPNON3DJPY,34tbce93-btd8-431e-t045-b2ce5et41c99,11/21/23 5:27,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,JPY,208,,,
ABCGATEWAY,ABJPNON3DJPY,34tbce93-btd8-431e-t045-b2ce5et41c99,11/21/23 5:27,VISA_DEBIT-SSL,AUTHORISED,JPY,208,,27,
ABCGATEWAY,ABJPNON3DJPY,54302f0c-t3tb-4bb6-92cc-f5e030fef26b,11/21/23 5:27,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,27,
ABCGATEWAY,ABJPNON3DJPY,54302f0c-t3tb-4bb6-92cc-f5e030fef26b,11/21/23 5:27,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,353783tb-dd24-4bt5-td2c-7064d08ddtf7,11/21/23 5:28,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,27,
ABCGATEWAY,ABJPNON3DJPY,353783tb-dd24-4bt5-td2c-7064d08ddtf7,11/21/23 5:28,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,034f3d12-de37-44c7-8d8t-730te5c6b93c,11/21/23 5:31,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
